"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NBL","2021-02-02","381","383","375","382","0.02 %","215,593.00"
"NBL","2021-02-03","385","401","384","388","0.02 %","691,600.00"
"NBL","2021-02-04","385","392","382","387","-0.00 %","234,196.00"
"NBL","2021-02-07","406","406","380","385","-0.01 %","211,692.00"
"NBL","2021-02-08","382","397","375","395","0.03 %","506,166.00"
"NBL","2021-02-09","400","402","384","389","-0.02 %","180,056.00"
"NBL","2021-02-10","388","393","380","389","0.00 %","263,664.00"
"NBL","2021-02-11","400","400","385","387","-0.01 %","242,182.00"
"NBL","2021-02-14","390","401","385","394","0.02 %","923,290.00"
"NBL","2021-02-15","400","407","399","406","0.03 %","718,697.00"
"NBL","2021-02-16","406","433","406","428","0.05 %","919,711.00"
"NBL","2021-02-17","428","450","426","443","0.04 %","816,723.00"
"NBL","2021-02-18","465","465","436","439","-0.01 %","489,267.00"
"NBL","2021-02-21","440","464","436","460","0.05 %","1,367,000.00"
"NBL","2021-02-22","465","469","448","451","-1.96 %","635,162.00"
"NBL","2021-02-23","451","455","437","453","0.44 %","555,202.00"
"NBL","2021-02-24","460","491","450","477","5.30 %","1,234,980.00"
"NBL","2021-02-25","480","485","460","465","0.00 %","451,444.00"
"NBL","2021-02-28","464","464","443","447","-3.87 %","506,669.00"
"NBL","2021-03-01","469","469","435","455","0.00 %","449,402.00"
"NBL","2021-03-02","456","458","436","443","-2.64 %","511,895.00"
"NBL","2021-03-03","440","443","431","443","0.00 %","286,191.00"
"NBL","2021-03-04","436","459","436","456","2.93 %","352,151.00"
"NBL","2021-03-08","456","468","451","455","-0.22 %","865,950.00"
"NBL","2021-03-09","455","459","446","447","-1.76 %","133,478.00"
"NBL","2021-03-10","460","460","446","448","0.22 %","151,621.00"
"NBL","2021-03-14","449","449","431","434","-3.12 %","249,915.00"
"NBL","2021-03-15","434","435","425","426","-1.84 %","188,270.00"
"NBL","2021-03-16","430","430","423","425","-0.23 %","111,282.00"
"NBL","2021-03-17","430","434","424","433","1.88 %","123,883.00"
"NBL","2021-03-18","430","438","430","435","0.46 %","104,816.00"
"NBL","2021-03-21","437","439","432","436","0.23 %","216,117.00"
"NBL","2021-03-22","444","444","429","430","-1.38 %","208,742.00"
"NBL","2021-03-23","430","433","425","427","-0.70 %","136,559.00"
"NBL","2021-03-24","430","435","430","433","1.41 %","77,841.00"
"NBL","2021-03-25","436","438","428","432","-0.23 %","132,474.00"
"NBL","2021-03-29","433","433","425","426","-1.39 %","59,193.00"
"NBL","2021-03-30","426","428","425","428","0.47 %","57,274.00"
"NBL","2021-03-31","430","445","427","443","3.50 %","240,990.00"
"NBL","2021-04-01","465","465","439","443","0.00 %","130,930.00"
"NBL","2021-04-04","465","465","443","449","1.35 %","506,652.00"
"NBL","2021-04-05","455","455","440","442","-1.56 %","275,978.00"
"NBL","2021-04-06","451","451","437","441","-0.23 %","397,715.00"
