"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"PIC","2021-01-07","1020","1040","1020","1026","0.00 %","34,631.00"
"PIC","2021-01-10","1032","1052","1026","1031","0.00 %","27,594.00"
"PIC","2021-01-11","1060","1092","1030","1090","0.06 %","65,185.00"
"PIC","2021-01-12","1069","1069","981","1065","-0.02 %","281,410.00"
"PIC","2021-01-13","1065","1065","1025","1050","-0.01 %","65,021.00"
"PIC","2021-01-17","1049","1081","1025","1056","0.01 %","88,637.00"
"PIC","2021-01-18","1076","1090","1050","1079","0.02 %","77,362.00"
"PIC","2021-01-19","1080","1085","1053","1056","-0.02 %","45,996.00"
"PIC","2021-01-20","1100","1104","1059","1072","0.02 %","53,358.00"
"PIC","2021-01-21","1093","1170","1073","1170","0.09 %","92,117.00"
"PIC","2021-01-24","1128","1187","1117","1130","-0.03 %","61,510.00"
"PIC","2021-01-25","1140","1145","1114","1127","-0.00 %","75,219.00"
"PIC","2021-01-26","1130","1138","1105","1130","0.00 %","42,286.00"
"PIC","2021-01-27","1142","1240","1109","1220","0.08 %","113,994.00"
"PIC","2021-01-28","1224","1304","1224","1290","0.06 %","103,599.00"
"PIC","2021-01-31","1265","1299","1230","1264","-0.02 %","81,080.00"
"PIC","2021-02-01","1284","1298","1250","1260","-0.00 %","43,153.00"
"PIC","2021-02-02","1279","1319","1260","1304","0.03 %","91,211.00"
"PIC","2021-02-03","1320","1335","1275","1280","-0.02 %","57,120.00"
"PIC","2021-02-04","1271","1301","1256","1290","0.01 %","30,879.00"
"PIC","2021-02-07","1315","1365","1295","1360","0.05 %","52,619.00"
"PIC","2021-02-08","1360","1365","1330","1335","-0.02 %","35,805.00"
"PIC","2021-02-09","1315","1340","1285","1305","-0.02 %","47,792.00"
"PIC","2021-02-10","1304","1315","1279","1310","0.01 %","31,384.00"
"PIC","2021-02-11","1319","1320","1279","1279","-0.02 %","40,253.00"
"PIC","2021-02-14","1290","1299","1220","1230","-0.04 %","42,159.00"
"PIC","2021-02-15","1244","1318","1244","1280","0.04 %","38,339.00"
"PIC","2021-02-16","1300","1319","1263","1280","0.00 %","59,227.00"
"PIC","2021-02-17","1282","1282","1250","1250","-0.02 %","18,821.00"
"PIC","2021-02-18","1250","1270","1232","1251","0.00 %","23,102.00"
"PIC","2021-02-21","1231","1276","1220","1253","0.00 %","28,791.00"
"PIC","2021-02-22","1253","1253","1215","1246","-0.56 %","29,276.00"
"PIC","2021-02-23","1300","1300","1193","1228","-1.44 %","24,578.00"
"PIC","2021-02-24","1180","1273","1180","1245","1.38 %","29,881.00"
"PIC","2021-02-25","1241","1257","1210","1229","0.00 %","19,374.00"
"PIC","2021-02-28","1211","1217","1176","1190","-3.17 %","42,479.00"
"PIC","2021-03-01","1200","1243","1168","1215","0.00 %","36,108.00"
"PIC","2021-03-02","1199","1210","1176","1177","-3.13 %","53,023.00"
"PIC","2021-03-03","1154","1199","1154","1159","-1.53 %","19,637.00"
"PIC","2021-03-04","1155","1224","1155","1190","2.67 %","22,753.00"
"PIC","2021-03-08","1193","1212","1161","1161","-2.44 %","11,920.00"
"PIC","2021-03-09","1180","1199","1139","1160","-0.09 %","14,294.00"
"PIC","2021-03-10","1138","1160","1137","1137","-1.98 %","6,487.00"
"PIC","2021-03-14","1159","1182","1091","1093","-3.87 %","21,434.00"
